Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"CAP","lei_12232_20100429, CAPÍTULO II",43,184,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | DOS PROCEDIMENTOS LICITATÓRIOS | ] CAPÍTULO II DOS PROCEDIMENTOS LICITATÓRIOS Art. 5º As licitações previstas nesta Lei serão processadas pelos órgãos e entidades responsáveis pela contratação, respeitadas as modalidades definidas no art. 22 da Lei nº 8.666, de 21 de junho de 1993, adotando-se como obrigatórios os tipos ""melhor técnica"" ou ""técnica e preço"". Art. 6º A elaboração do instrumento convocatório das licitações previstas nesta Lei obedecerá às exigências do art. 40 da Lei nº 8.666, de 21 de junho de 1993, com exceção das previstas nos incisos I e II do seu § 2º, e às seguintes: I – os documentos de habilitação serão apresentados apenas pelos licitantes classificados no julgamento final das propostas, nos termos do inciso XI do art. 11 desta Lei; II – as informações suficientes para que os interessados elaborem propostas serão estabelecidas em um briefing, de forma precisa, clara e objetiva; III – a proposta técnica será composta de um plano de comunicação publicitária, pertinente às informações expressas no briefing, e de um conjunto de informações referentes ao proponente; IV – o plano de comunicação publicitária previsto no inciso III deste artigo será apresentado em 2 (duas) vias, uma sem a identificação de sua autoria e outra com a identificação; V – a proposta de preço conterá quesitos representativos das formas de remuneração vigentes no mercado publicitário; VI – o julgamento das propostas técnicas e de preços e o julgamento final do certame serão realizados exclusivamente com base nos critérios especificados no instrumento convocatório; VII – a subcomissão técnica prevista no § 1º do art. 10 desta Lei reavaliará a pontuação atribuída a um quesito sempre que a diferença entre a maior e a menor pontuação for superior a 20% (vinte por cento) da pontuação máxima do quesito, com o fim de restabelecer o equilíbrio das pontuações atribuídas, de conformidade com os critérios objetivos postos no instrumento convocatório; VIII – serão fixados critérios objetivos e automáticos de identificação da proposta mais vantajosa para a administração, no caso de empate na soma de pontos das propostas técnicas, nas licitações do tipo ""melhor técnica""; IX – o formato para apresentação pelos proponentes do plano de comunicação publicitária será padronizado quanto a seu tamanho, a fontes tipográficas, a espaçamento de parágrafos, a quantidades e formas dos exemplos de peças e a outros aspectos pertinentes, observada a exceção prevista no inciso XI deste artigo; X – para apresentação pelos proponentes do conjunto de informações de que trata o art. 8º desta Lei, poderão ser fixados o número máximo de páginas de texto, o número de peças e trabalhos elaborados para seus clientes e as datas a partir das quais devam ter sido elaborados os trabalhos, e veiculadas, distribuídas, exibidas ou expostas as peças; XI – na elaboração das tabelas, planilhas e gráficos integrantes do plano de mídia e não mídia, os proponentes poderão utilizar as fontes tipográficas que julgarem mais adequadas para sua apresentação; XII – será vedada a aposição, a qualquer parte da via não identificada do plano de comunicação publicitária, de marca, sinal ou palavra que possibilite a identificação do seu proponente antes da abertura do invólucro de que trata o § 2º do art. 9º desta Lei; XIII – será vedada a aposição ao invólucro destinado às informações de que trata o art. 8º desta Lei, assim como dos documentos nele contidos, de informação, marca, sinal, etiqueta ou qualquer outro elemento que identifique a autoria do plano de comunicação publicitária, em qualquer momento anterior à abertura dos invólucros de que trata o § 2º do art. 9º desta Lei; XIV – será desclassificado o licitante que descumprir o disposto nos incisos XII e XIII deste artigo e demais disposições do instrumento convocatório. § 1º No caso do inciso VII deste artigo, persistindo a diferença de pontuação prevista após a reavaliação do quesito, os membros da subcomissão técnica, autores das pontuações consideradas destoantes, deverão registrar em ata as razões que os levaram a manter a pontuação atribuída ao quesito reavaliado, que será assinada por todos os membros da subcomissão e passará a compor o processo da licitação. § 2º Se houver desclassificação de alguma proposta técnica por descumprimento de disposições do instrumento convocatório, ainda assim será atribuída pontuação a seus quesitos, a ser lançada em planilhas que ficarão acondicionadas em invólucro fechado e rubricado no fecho pelos membros da subcomissão técnica prevista no § 1º do art. 10 desta Lei, até que expirem os prazos para interposição de recursos relativos a essa fase da licitação, exceto nos casos em que o descumprimento resulte na identificação do proponente antes da abertura do invólucro de que trata o § 2º do art. 9º desta Lei. Art. 7º O plano de comunicação publicitária de que trata o inciso III do art. 6o desta Lei será composto dos seguintes quesitos: I – raciocínio básico, sob a forma de texto, que apresentará um diagnóstico das necessidades de comunicação publicitária do órgão ou entidade responsável pela licitação, a compreensão do proponente sobre o objeto da licitação e os desafios de comunicação a serem enfrentados; II – estratégia de comunicação publicitária, sob a forma de texto, que indicará e defenderá as linhas gerais da proposta para suprir o desafio e alcançar os resultados e metas de comunicação desejadas pelo órgão ou entidade responsável pela licitação; III – ideia criativa, sob a forma de exemplos de peças publicitárias, que corresponderão à resposta criativa do proponente aos desafios e metas por ele explicitados na estratégia de comunicação publicitária; IV – estratégia de mídia e não mídia, em que o proponente explicitará e justificará a estratégia e as táticas recomendadas, em consonância com a estratégia de comunicação publicitária por ela sugerida e em função da verba disponível indicada no instrumento convocatório, apresentada sob a forma de textos, tabelas, gráficos, planilhas e por quadro resumo que identificará as peças a serem veiculadas ou distribuídas e suas respectivas quantidades, inserções e custos nominais de produção e de veiculação. Art. 8º O conjunto de informações a que se refere o inciso III do art. 6º desta Lei será composto de quesitos destinados a avaliar a capacidade de atendimento do proponente e o nível dos trabalhos por ele realizados para seus clientes. Art. 9º As propostas de preços serão apresentadas em 1 (um) invólucro e as propostas técnicas em 3 (três) invólucros distintos, destinados um para a via não identificada do plano de comunicação publicitária, um para a via identificada do plano de comunicação publicitária e outro para as demais informações integrantes da proposta técnica. § 1º O invólucro destinado à apresentação da via não identificada do plano de comunicação publicitária será padronizado e fornecido previamente pelo órgão ou entidade responsável pela licitação, sem nenhum tipo de identificação. § 2º A via identificada do plano de comunicação publicitária terá o mesmo teor da via não identificada, sem os exemplos de peças referentes à ideia criativa. Art. 10. As licitações previstas nesta Lei serão processadas e julgadas por comissão permanente ou especial, com exceção da análise e julgamento das propostas técnicas. § 1º As propostas técnicas serão analisadas e julgadas por subcomissão técnica, constituída por, pelo menos, 3 (três) membros que sejam formados em comunicação, publicidade ou marketing ou que atuem em uma dessas áreas, sendo que, pelo menos, 1/3 (um terço) deles não poderão manter nenhum vínculo funcional ou contratual, direto ou indireto, com o órgão ou a entidade responsável pela licitação. § 2º A escolha dos membros da subcomissão técnica dar-seá por sorteio, em sessão pública, entre os nomes de uma relação que terá, no mínimo, o triplo do número de integrantes da subcomissão, previamente cadastrados, e será composta por, pelo menos, 1/3 (um terço) de profissionais que não mantenham nenhum vínculo funcional ou contratual, direto ou indireto, com o órgão ou entidade responsável pela licitação. § 3º Nas contratações de valor estimado em até 10 (dez) vezes o limite previsto na alínea a do inciso II do art. 23 da Lei nº 8.666, de 21 de junho de 1993, a relação prevista no § 2º deste artigo terá, no mínimo, o dobro do número de integrantes da subcomissão técnica e será composta por, pelo menos, 1/3 (um terço) de profissionais que não mantenham nenhum vínculo funcional ou contratual, direto ou indireto, com o órgão ou entidade responsável pela licitação. § 4º A relação dos nomes referidos nos §§ 2º e 3º deste artigo será publicada na imprensa oficial, em prazo não inferior a 10 (dez) dias da data em que será realizada a sessão pública marcada para o sorteio. § 5º Para os fins do cumprimento do disposto nesta Lei, até 48 (quarenta e oito) horas antes da sessão pública destinada ao sorteio, qualquer interessado poderá impugnar pessoa integrante da relação a que se referem os §§ 2º, 3º e 4º deste artigo, mediante fundamentos jurídicos plausíveis. § 6º Admitida a impugnação, o impugnado terá o direito de abster-se de atuar na subcomissão técnica, declarando-se impedido ou suspeito, antes da decisão da autoridade competente. § 7º A abstenção do impugnado ou o acolhimento da impugnação, mediante decisão fundamentada da autoridade competente, implicará, se necessário, a elaboração e a publicação de nova lista, sem o nome impugnado, respeitado o disposto neste artigo. § 8º A sessão pública será realizada após a decisão motivada da impugnação, em data previamente designada, garantidos o cumprimento do prazo mínimo previsto no § 4º deste artigo e a possibilidade de fiscalização do sorteio por qualquer interessado. § 9º O sorteio será processado de modo a garantir o preenchimento das vagas da subcomissão técnica, de acordo com a proporcionalidade do número de membros que mantenham ou não vínculo com o órgão ou entidade responsável pela licitação, nos termos dos §§ 1º, 2º e 3º deste artigo. § 10. Nas licitações previstas nesta Lei, quando processadas sob a modalidade de convite, a subcomissão técnica, excepcionalmente, nas pequenas unidades administrativas e sempre que for comprovadamente impossível o cumprimento do disposto neste artigo, será substituída pela comissão permanente de licitação ou, inexistindo esta, por servidor formalmente designado pela autoridade competente, que deverá possuir conhecimentos na área de comunicação, publicidade ou marketing. Art. 11. Os invólucros com as propostas técnicas e de preços serão entregues à comissão permanente ou especial na data, local e horário determinados no instrumento convocatório. § 1º Os integrantes da subcomissão técnica não poderão participar da sessão de recebimento e abertura dos invólucros com as propostas técnicas e de preços. § 2º Os invólucros padronizados com a via não identificada do plano de comunicação publicitária só serão recebidos pela comissão permanente ou especial se não apresentarem marca, sinal, etiqueta ou qualquer outro elemento capaz de identificar a licitante. § 3º A comissão permanente ou especial não lançará nenhum código, sinal ou marca nos invólucros padronizados nem nos documentos que compõem a via não identificada do plano de comunicação publicitária. § 4º O processamento e o julgamento da licitação obedecerão ao seguinte procedimento: I – abertura dos 2 (dois) invólucros com a via não identificada do plano de comunicação e com as informações de que trata o art. 8o desta Lei, em sessão pública, pela comissão permanente ou especial; II – encaminhamento das propostas técnicas à subcomissão técnica para análise e julgamento; III – análise individualizada e julgamento do plano de comunicação publicitária, desclassificando-se as que desatenderem as exigências legais ou estabelecidas no instrumento convocatório, observado o disposto no inciso XIV do art. 6º desta Lei; IV – elaboração de ata de julgamento do plano de comunicação publicitária e encaminhamento à comissão permanente ou especial, juntamente com as propostas, as planilhas com as pontuações e a justificativa escrita das razões que as fundamentaram em cada caso; V – análise individualizada e julgamento dos quesitos referentes às informações de que trata o art. 8º desta Lei, desclassificando- se as que desatenderem quaisquer das exigências legais ou estabelecidas no instrumento convocatório; VI – elaboração de ata de julgamento dos quesitos mencionados no inciso V deste artigo e encaminhamento à comissão permanente ou especial, juntamente com as propostas, as planilhas com as pontuações e a justificativa escrita das razões que as fundamentaram em cada caso; VII – realização de sessão pública para apuração do resultado geral das propostas técnicas, com os seguintes procedimentos: a) abertura dos invólucros com a via identificada do plano de comunicação publicitária; b) cotejo entre as vias identificadas e não identificadas do plano de comunicação publicitária, para identificação de sua autoria; c) elaboração de planilha geral com as pontuações atribuídas a cada um dos quesitos de cada proposta técnica; d) proclamação do resultado do julgamento geral da proposta técnica, registrando-se em ata as propostas desclassificadas e a ordem de classificação; VIII – publicação do resultado do julgamento da proposta técnica, com a indicação dos proponentes desclassificados e da ordem de classificação organizada pelo nome dos licitantes, abrindo-se prazo para interposição de recurso, conforme disposto na alínea b do inciso I do art. 109 da Lei nº 8.666, de 21 de junho de 1993; IX – abertura dos invólucros com as propostas de preços, em sessão pública, obedecendo-se ao previsto nos incisos II, III e IV do § 1º do art. 46 da Lei nº 8.666, de 21 de junho de 1993, nas licitações do tipo ""melhor técnica"", e ao disposto no § 2º do art. 46 da mesma Lei, nas licitações do tipo ""técnica e preço""; X – publicação do resultado do julgamento final das propostas, abrindo-se prazo para interposição de recurso, conforme disposto na alínea b do inciso I do art. 109 da Lei nº 8.666, de 21 de junho de 1993; XI – convocação dos licitantes classificados no julgamento final das propostas para apresentação dos documentos de habilitação; XII – recebimento e abertura do invólucro com os documentos de habilitação dos licitantes previstos no inciso XI deste artigo, em sessão pública, para análise da sua conformidade com as condições estabelecidas na legislação em vigor e no instrumento convocatório; XIII – decisão quanto à habilitação ou inabilitação dos licitantes previstos no inciso XI deste artigo e abertura do prazo para interposição de recurso, nos termos da alínea a do inciso I do art. 109 da Lei nº 8.666, de 21 de junho de 1993; XIV – reconhecida a habilitação dos licitantes, na forma dos incisos XI, XII e XIII deste artigo, será homologado o procedimento e adjudicado o objeto licitado, observado o disposto no § 3º do art. 2º desta Lei. Art. 12. O descumprimento, por parte de agente do órgão ou entidade responsável pela licitação, dos dispositivos desta Lei destinados a garantir o julgamento do plano de comunicação publicitária sem o conhecimento de sua autoria, até a abertura dos invólucros de que trata a alínea a do inciso VII do § 4º do art. 11 desta Lei, implicará a anulação do certame, sem prejuízo da apuração de eventual responsabilidade administrativa, civil ou criminal dos envolvidos na irregularidade.",urn:lex:br:federal:lei:2010-04-29;12232!cap2
"CAP","lei_12232_20100429, CAPÍTULO III",185,218,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | DOS CONTRATOS DE SERVIÇOS DE PUBLICIDADE E DA SUA EXECUÇÃO | ] CAPÍTULO III DOS CONTRATOS DE SERVIÇOS DE PUBLICIDADE E DA SUA EXECUÇÃO Art. 13. A definição do objeto do contrato de serviços previstos nesta Lei e das cláusulas que o integram dar-se-á em estrita vinculação ao estabelecido no instrumento convocatório da licitação e aos termos da legislação em vigor. Parágrafo único. A execução do contrato dar-se-á em total conformidade com os termos e condições estabelecidas na licitação e no respectivo instrumento contratual. Art. 14. Somente pessoas físicas ou jurídicas previamente cadastradas pelo contratante poderão fornecer ao contratado bens ou serviços especializados relacionados com as atividades complementares da execução do objeto do contrato, nos termos do § 1º do art. 2º desta Lei. § 1º O fornecimento de bens ou serviços especializados na conformidade do previsto no caput deste artigo exigirá sempre a apresentação pelo contratado ao contratante de 3 (três) orçamentos obtidos entre pessoas que atuem no mercado do ramo do fornecimento pretendido. § 2º No caso do § 1º deste artigo, o contratado procederá à coleta de orçamentos de fornecedores em envelopes fechados, que serão abertos em sessão pública, convocada e realizada sob fiscalização do contratante, sempre que o fornecimento de bens ou serviços tiver valor superior a 0,5% (cinco décimos por cento) do valor global do contrato. § 3º O fornecimento de bens ou serviços de valor igual ou inferior a 20% (vinte por cento) do limite previsto na alínea a do inciso II do art. 23 da Lei nº 8.666, de 21 de junho de 1993, está dispensado do procedimento previsto no § 2º deste artigo. Art. 15. Os custos e as despesas de veiculação apresentados ao contratante para pagamento deverão ser acompanhados da demonstração do valor devido ao veículo, de sua tabela de preços, da descrição dos descontos negociados e dos pedidos de inserção correspondentes, bem como de relatório de checagem de veiculação, a cargo de empresa independente, sempre que possível. Parágrafo único. Pertencem ao contratante as vantagens obtidas em negociação de compra de mídia diretamente ou por intermédio de agência de propaganda, incluídos os eventuais descontos e as bonificações na forma de tempo, espaço ou reaplicações que tenham sido concedidos pelo veículo de divulgação. Art. 16. As informações sobre a execução do contrato, com os nomes dos fornecedores de serviços especializados e veículos, serão divulgadas em sítio próprio aberto para o contrato na rede mundial de computadores, garantido o livre acesso às informações por quaisquer interessados. Parágrafo único. As informações sobre valores pagos serão divulgadas pelos totais de cada tipo de serviço de fornecedores e de cada meio de divulgação. Art. 17. As agências contratadas deverão, durante o período de, no mínimo, 5 (cinco) anos após a extinção do contrato, manter acervo comprobatório da totalidade dos serviços prestados e das peças publicitárias produzidas.",urn:lex:br:federal:lei:2010-04-29;12232!cap3
"CAP","lei_12232_20100429, CAPÍTULO IV",219,266,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | DISPOSIÇÕES FINAIS E TRANSITÓRIAS | ] CAPÍTULO IV DISPOSIÇÕES FINAIS E TRANSITÓRIAS Art. 18. É facultativa a concessão de planos de incentivo por veículo de divulgação e sua aceitação por agência de propaganda, e os frutos deles resultantes constituem, para todos os fins de direito, receita própria da agência e não estão compreendidos na obrigação estabelecida no parágrafo único do art. 15 desta Lei. § 1º A equação econômico-financeira definida na licitação e no contrato não se altera em razão da vigência ou não de planos de incentivo referidos no caput deste artigo, cujos frutos estão expressamente excluídos dela. § 2º As agências de propaganda não poderão, em nenhum caso, sobrepor os planos de incentivo aos interesses dos contratantes, preterindo veículos de divulgação que não os concedam ou priorizando os que os ofereçam, devendo sempre conduzir-se na orientação da escolha desses veículos de acordo com pesquisas e dados técnicos comprovados. § 3º O desrespeito ao disposto no § 2º deste artigo constituirá grave violação aos deveres contratuais por parte da agência contratada e a submeterá a processo administrativo em que, uma vez comprovado o comportamento injustificado, implicará a aplicação das sanções previstas no caput do art. 87 da Lei nº 8.666, de 21 de junho de 1993. Art. 19. Para fins de interpretação da legislação de regência, valores correspondentes ao desconto-padrão de agência pela concepção, execução e distribuição de propaganda, por ordem e conta de clientes anunciantes, constituem receita da agência de publicidade e, em consequência, o veículo de divulgação não pode, para quaisquer fins, faturar e contabilizar tais valores como receita própria, inclusive quando o repasse do desconto-padrão à agência de publicidade for efetivado por meio de veículo de divulgação. Parágrafo único. (VETADO) Art. 20. O disposto nesta Lei será aplicado subsidiariamente às empresas que possuem regulamento próprio de contratação, às licitações já abertas, aos contratos em fase de execução e aos efeitos pendentes dos contratos já encerrados na data de sua publicação. Art. 20-A. A contratação de serviços de comunicação institucional, que compreendem os serviços de relação com a imprensa e de relações públicas, deverá observar o disposto no art. 5º desta Lei. § 1º Aplica-se o disposto no caput deste artigo à contratação dos serviços direcionados ao planejamento, criação, programação e manutenção de páginas eletrônicas da administração pública, ao monitoramento e gestão de suas redes sociais e à otimização de páginas e canais digitais para mecanismos de buscas e produção de mensagens, infográficos, painéis interativos e conteúdo institucional. § 2º O disposto no caput e no § 1º deste artigo não abrange a contratação de espaços publicitários e de mídia ou a expansão dos efeitos das mensagens e das ações de comunicação, que observarão o disposto no caput do art. 2º desta Lei. § 3º O disposto no caput não exclui a possibilidade de os serviços descritos no caput e no § 1º deste artigo serem prestados pelos servidores dos respectivos órgãos e entidades da administração pública. (Artigo acrescido pela Lei nº 14.356, de 31.5.2022) Art. 20-B. Para fins desta Lei, os serviços de comunicação institucional compreendem os serviços de relações com a imprensa e de relações públicas, assim definidos: I – relações com a imprensa: ação que reúne estratégias organizacionais para promover e reforçar a comunicação dos órgãos e das entidades contratantes com seus públicos de interesse, por meio da interação com profissionais da imprensa; e II – relações públicas: esforço de comunicação planejado, coeso e contínuo que tem por objetivo estabelecer adequada percepção da atuação e dos objetivos institucionais, a partir do estímulo à compreensão mútua e da manutenção de padrões de relacionamento e fluxos de informação entre os órgãos e as entidades contratantes e seus públicos de interesse, no Brasil e no exterior. (Artigo acrescido pela Lei nº 14.356, de 31.5.2022) Art. 21. Serão discriminadas em categorias de programação específicas no projeto e na lei orçamentária anual as dotações orçamentárias destinadas às despesas com publicidade institucional e com publicidade de utilidade pública, inclusive quando for produzida ou veiculada por órgão ou entidade integrante da administração pública. Art. 22. Esta Lei entra em vigor na data da sua publicação.",urn:lex:br:federal:lei:2010-04-29;12232!cap4
"INC","lei_12232_20100429, Art. 2º, § 1º, Inciso I",14,15,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 2º § 1º Nas contratações de serviços de publicidade, poderão ser incluídos como atividades complementares os serviços especializados pertinentes: ] I – ao planejamento e à execução de pesquisas e de outros instrumentos de avaliação e de geração de conhecimento sobre o mercado, o público-alvo, os meios de divulgação nos quais serão difundidas as peças e ações publicitárias ou sobre os resultados das campanhas realizadas, respeitado o disposto no art. 3º desta Lei;",urn:lex:br:federal:lei:2010-04-29;12232!art2_par1_inc1
"INC","lei_12232_20100429, Art. 2º, § 1º, Inciso II",16,17,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 2º § 1º Nas contratações de serviços de publicidade, poderão ser incluídos como atividades complementares os serviços especializados pertinentes: ] II – à produção e à execução técnica das peças e projetos publicitários criados;",urn:lex:br:federal:lei:2010-04-29;12232!art2_par1_inc2
"INC","lei_12232_20100429, Art. 2º, § 1º, Inciso III",18,19,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 2º § 1º Nas contratações de serviços de publicidade, poderão ser incluídos como atividades complementares os serviços especializados pertinentes: ] III – à criação e ao desenvolvimento de formas inovadoras de comunicação publicitária, em consonância com novas tecnologias, visando à expansão dos efeitos das mensagens e das ações publicitárias.",urn:lex:br:federal:lei:2010-04-29;12232!art2_par1_inc3
"INC","lei_12232_20100429, Art. 6º, caput, Inciso I",50,51,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 6º A elaboração do instrumento convocatório das licitações previstas nesta Lei obedecerá às exigências do art. 40 da Lei nº 8.666, de 21 de junho de 1993, com exceção das previstas nos incisos I e II do seu § 2º, e às seguintes: ] I – os documentos de habilitação serão apresentados apenas pelos licitantes classificados no julgamento final das propostas, nos termos do inciso XI do art. 11 desta Lei;",urn:lex:br:federal:lei:2010-04-29;12232!art6_cpt_inc1
"INC","lei_12232_20100429, Art. 6º, caput, Inciso II",52,53,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 6º A elaboração do instrumento convocatório das licitações previstas nesta Lei obedecerá às exigências do art. 40 da Lei nº 8.666, de 21 de junho de 1993, com exceção das previstas nos incisos I e II do seu § 2º, e às seguintes: ] II – as informações suficientes para que os interessados elaborem propostas serão estabelecidas em um briefing, de forma precisa, clara e objetiva;",urn:lex:br:federal:lei:2010-04-29;12232!art6_cpt_inc2
"INC","lei_12232_20100429, Art. 6º, caput, Inciso III",54,55,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 6º A elaboração do instrumento convocatório das licitações previstas nesta Lei obedecerá às exigências do art. 40 da Lei nº 8.666, de 21 de junho de 1993, com exceção das previstas nos incisos I e II do seu § 2º, e às seguintes: ] III – a proposta técnica será composta de um plano de comunicação publicitária, pertinente às informações expressas no briefing, e de um conjunto de informações referentes ao proponente;",urn:lex:br:federal:lei:2010-04-29;12232!art6_cpt_inc3
"INC","lei_12232_20100429, Art. 6º, caput, Inciso IV",56,57,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 6º A elaboração do instrumento convocatório das licitações previstas nesta Lei obedecerá às exigências do art. 40 da Lei nº 8.666, de 21 de junho de 1993, com exceção das previstas nos incisos I e II do seu § 2º, e às seguintes: ] IV – o plano de comunicação publicitária previsto no inciso III deste artigo será apresentado em 2 (duas) vias, uma sem a identificação de sua autoria e outra com a identificação;",urn:lex:br:federal:lei:2010-04-29;12232!art6_cpt_inc4
"INC","lei_12232_20100429, Art. 6º, caput, Inciso V",58,59,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 6º A elaboração do instrumento convocatório das licitações previstas nesta Lei obedecerá às exigências do art. 40 da Lei nº 8.666, de 21 de junho de 1993, com exceção das previstas nos incisos I e II do seu § 2º, e às seguintes: ] V – a proposta de preço conterá quesitos representativos das formas de remuneração vigentes no mercado publicitário;",urn:lex:br:federal:lei:2010-04-29;12232!art6_cpt_inc5
"INC","lei_12232_20100429, Art. 6º, caput, Inciso VI",60,61,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 6º A elaboração do instrumento convocatório das licitações previstas nesta Lei obedecerá às exigências do art. 40 da Lei nº 8.666, de 21 de junho de 1993, com exceção das previstas nos incisos I e II do seu § 2º, e às seguintes: ] VI – o julgamento das propostas técnicas e de preços e o julgamento final do certame serão realizados exclusivamente com base nos critérios especificados no instrumento convocatório;",urn:lex:br:federal:lei:2010-04-29;12232!art6_cpt_inc6
"INC","lei_12232_20100429, Art. 6º, caput, Inciso VII",62,63,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 6º A elaboração do instrumento convocatório das licitações previstas nesta Lei obedecerá às exigências do art. 40 da Lei nº 8.666, de 21 de junho de 1993, com exceção das previstas nos incisos I e II do seu § 2º, e às seguintes: ] VII – a subcomissão técnica prevista no § 1º do art. 10 desta Lei reavaliará a pontuação atribuída a um quesito sempre que a diferença entre a maior e a menor pontuação for superior a 20% (vinte por cento) da pontuação máxima do quesito, com o fim de restabelecer o equilíbrio das pontuações atribuídas, de conformidade com os critérios objetivos postos no instrumento convocatório;",urn:lex:br:federal:lei:2010-04-29;12232!art6_cpt_inc7
"INC","lei_12232_20100429, Art. 6º, caput, Inciso VIII",64,65,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 6º A elaboração do instrumento convocatório das licitações previstas nesta Lei obedecerá às exigências do art. 40 da Lei nº 8.666, de 21 de junho de 1993, com exceção das previstas nos incisos I e II do seu § 2º, e às seguintes: ] VIII – serão fixados critérios objetivos e automáticos de identificação da proposta mais vantajosa para a administração, no caso de empate na soma de pontos das propostas técnicas, nas licitações do tipo ""melhor técnica"";",urn:lex:br:federal:lei:2010-04-29;12232!art6_cpt_inc8
"INC","lei_12232_20100429, Art. 6º, caput, Inciso IX",66,67,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 6º A elaboração do instrumento convocatório das licitações previstas nesta Lei obedecerá às exigências do art. 40 da Lei nº 8.666, de 21 de junho de 1993, com exceção das previstas nos incisos I e II do seu § 2º, e às seguintes: ] IX – o formato para apresentação pelos proponentes do plano de comunicação publicitária será padronizado quanto a seu tamanho, a fontes tipográficas, a espaçamento de parágrafos, a quantidades e formas dos exemplos de peças e a outros aspectos pertinentes, observada a exceção prevista no inciso XI deste artigo;",urn:lex:br:federal:lei:2010-04-29;12232!art6_cpt_inc9
"INC","lei_12232_20100429, Art. 6º, caput, Inciso X",68,69,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 6º A elaboração do instrumento convocatório das licitações previstas nesta Lei obedecerá às exigências do art. 40 da Lei nº 8.666, de 21 de junho de 1993, com exceção das previstas nos incisos I e II do seu § 2º, e às seguintes: ] X – para apresentação pelos proponentes do conjunto de informações de que trata o art. 8º desta Lei, poderão ser fixados o número máximo de páginas de texto, o número de peças e trabalhos elaborados para seus clientes e as datas a partir das quais devam ter sido elaborados os trabalhos, e veiculadas, distribuídas, exibidas ou expostas as peças;",urn:lex:br:federal:lei:2010-04-29;12232!art6_cpt_inc10
"INC","lei_12232_20100429, Art. 6º, caput, Inciso XI",70,71,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 6º A elaboração do instrumento convocatório das licitações previstas nesta Lei obedecerá às exigências do art. 40 da Lei nº 8.666, de 21 de junho de 1993, com exceção das previstas nos incisos I e II do seu § 2º, e às seguintes: ] XI – na elaboração das tabelas, planilhas e gráficos integrantes do plano de mídia e não mídia, os proponentes poderão utilizar as fontes tipográficas que julgarem mais adequadas para sua apresentação;",urn:lex:br:federal:lei:2010-04-29;12232!art6_cpt_inc11
"INC","lei_12232_20100429, Art. 6º, caput, Inciso XII",72,73,"[ Dispõe sobre as normas gerais para licitação e contratação pela administração pública de serviços de publicidade prestados por intermédio de agências de propaganda e dá outras providências. | Art. 6º A elaboração do instrumento convocatório das licitações previstas nesta Lei obedecerá às exigências do art. 40 da Lei nº 8.666, de 21 de junho de 1993, com exceção das previstas nos incisos I e II do seu § 2º, e às seguintes: ] XII – será vedada a aposição, a qualquer parte da via não identificada do plano de comunicação publicitária, de marca, sinal ou palavra que possibilite a identificação do seu proponente antes da abertura do invólucro de que trata o § 2º do art. 9º desta Lei;",urn:lex:br:federal:lei:2010-04-29;12232!art6_cpt_inc12
