Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"INC","lei_15211_20250917, Art. 8º, caput, Inciso V",124,125,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 8º Os fornecedores de produtos ou serviços de tecnologia da informação direcionados a crianças e a adolescentes ou de acesso provável por eles deverão: ] V – informar extensivamente a todos os usuários sobre a faixa etária indicada para o produto ou serviço no momento do acesso, conforme estabelecido pela política de classificação indicativa.",urn:lex:br:federal:lei:2025-09-17;15211!art8_cpt_inc5
"INC","lei_15211_20250917, Art. 12., caput, Inciso I",154,155,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 12. Os provedores de lojas de aplicações de internet e de sistemas operacionais de terminais deverão: ] I – tomar medidas proporcionais, auditáveis e tecnicamente seguras para aferir a idade ou a faixa etária dos usuários, observados os princípios previstos no art. 6º da Lei nº 13.709, de 14 de agosto de 2018 (Lei Geral de Proteção de Dados Pessoais);",urn:lex:br:federal:lei:2025-09-17;15211!art12_cpt_inc1
"INC","lei_15211_20250917, Art. 12., caput, Inciso II",156,157,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 12. Os provedores de lojas de aplicações de internet e de sistemas operacionais de terminais deverão: ] II – permitir que os pais ou responsáveis legais configurem mecanismos de supervisão parental voluntários e supervisionem, de forma ativa, o acesso de crianças e de adolescentes a aplicativos e conteúdos; e",urn:lex:br:federal:lei:2025-09-17;15211!art12_cpt_inc2
"INC","lei_15211_20250917, Art. 12., caput, Inciso III",158,159,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 12. Os provedores de lojas de aplicações de internet e de sistemas operacionais de terminais deverão: ] III – possibilitar, por meio de Interface de Programação de Aplicações (Application Programming Interface - API) segura e pautada pela proteção da privacidade desde o padrão, o fornecimento de sinal de idade aos provedores de aplicações de internet, exclusivamente para o cumprimento das finalidades desta Lei e com salvaguardas técnicas adequadas.",urn:lex:br:federal:lei:2025-09-17;15211!art12_cpt_inc3
"INC","lei_15211_20250917, Art. 16., Parágrafo único., Inciso I",188,189,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 16. Parágrafo único. Na hipótese de tratamento de dados de crianças e de adolescentes, sobretudo quando realizado para fins que não os estritamente necessários para a operação do produto ou serviço, o controlador a que se refere o inciso VI do art. 5º da Lei nº 13.709, de 14 de agosto de 2018 (Lei Geral de Proteção de Dados Pessoais), deverá: ] I – mapear os riscos e envidar esforços para mitigá-los; e",urn:lex:br:federal:lei:2025-09-17;15211!art16_par1u_inc1
"INC","lei_15211_20250917, Art. 16., Parágrafo único., Inciso II",190,191,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 16. Parágrafo único. Na hipótese de tratamento de dados de crianças e de adolescentes, sobretudo quando realizado para fins que não os estritamente necessários para a operação do produto ou serviço, o controlador a que se refere o inciso VI do art. 5º da Lei nº 13.709, de 14 de agosto de 2018 (Lei Geral de Proteção de Dados Pessoais), deverá: ] II – elaborar relatório de impacto, de monitoramento e de avaliação da proteção de dados pessoais, a ser compartilhado sob requisição da autoridade administrativa autônoma de proteção dos direitos de crianças e de adolescentes no ambiente digital, na forma de regulamento.",urn:lex:br:federal:lei:2025-09-17;15211!art16_par1u_inc2
"INC","lei_15211_20250917, Art. 17., caput, Inciso I",196,197,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 17. Os fornecedores de produtos ou serviços de tecnologia da informação direcionados a crianças e a adolescentes ou de acesso provável por eles deverão: ] I – disponibilizar configurações e ferramentas acessíveis e fáceis de usar que apoiem a supervisão parental, considerados a tecnologia disponível e a natureza e o propósito do produto ou serviço;",urn:lex:br:federal:lei:2025-09-17;15211!art17_cpt_inc1
"INC","lei_15211_20250917, Art. 17., caput, Inciso II",198,199,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 17. Os fornecedores de produtos ou serviços de tecnologia da informação direcionados a crianças e a adolescentes ou de acesso provável por eles deverão: ] II – fornecer, em local de fácil acesso, informações aos pais ou responsáveis legais sobre as ferramentas existentes para o exercício da supervisão parental;",urn:lex:br:federal:lei:2025-09-17;15211!art17_cpt_inc2
"INC","lei_15211_20250917, Art. 17., caput, Inciso III",200,201,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 17. Os fornecedores de produtos ou serviços de tecnologia da informação direcionados a crianças e a adolescentes ou de acesso provável por eles deverão: ] III – exibir aviso claro e visível quando as ferramentas de supervisão parental estiverem em vigor e sobre quais configurações ou controles foram aplicados; e",urn:lex:br:federal:lei:2025-09-17;15211!art17_cpt_inc3
"INC","lei_15211_20250917, Art. 17., caput, Inciso IV",202,203,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 17. Os fornecedores de produtos ou serviços de tecnologia da informação direcionados a crianças e a adolescentes ou de acesso provável por eles deverão: ] IV – oferecer funcionalidades que permitam limitar e monitorar o tempo de uso do produto ou serviço.",urn:lex:br:federal:lei:2025-09-17;15211!art17_cpt_inc4
"INC","lei_15211_20250917, Art. 17., § 4º, Inciso I",212,213,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 17. § 4º As configurações-padrão das ferramentas de supervisão parental deverão adotar o mais alto nível de proteção disponível, assegurados, no mínimo: ] I – restrição à comunicação com crianças e adolescentes por usuários não autorizados;",urn:lex:br:federal:lei:2025-09-17;15211!art17_par4_inc1
"INC","lei_15211_20250917, Art. 17., § 4º, Inciso II",214,215,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 17. § 4º As configurações-padrão das ferramentas de supervisão parental deverão adotar o mais alto nível de proteção disponível, assegurados, no mínimo: ] II – limitação de recursos para aumentar, sustentar ou estender artificialmente o uso do produto ou serviço pela criança ou pelo adolescente, como reprodução automática de mídia, recompensas pelo tempo de uso, notificações e outros recursos que possam resultar em uso excessivo do produto ou serviço por criança ou adolescente;",urn:lex:br:federal:lei:2025-09-17;15211!art17_par4_inc2
"INC","lei_15211_20250917, Art. 17., § 4º, Inciso III",216,217,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 17. § 4º As configurações-padrão das ferramentas de supervisão parental deverão adotar o mais alto nível de proteção disponível, assegurados, no mínimo: ] III – oferta de ferramentas para acompanhamento do uso adequado e saudável do produto ou serviço;",urn:lex:br:federal:lei:2025-09-17;15211!art17_par4_inc3
"INC","lei_15211_20250917, Art. 17., § 4º, Inciso IV",218,219,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 17. § 4º As configurações-padrão das ferramentas de supervisão parental deverão adotar o mais alto nível de proteção disponível, assegurados, no mínimo: ] IV – emprego de interfaces que permitam a imediata visualização e limitação do tempo de uso do produto ou serviço;",urn:lex:br:federal:lei:2025-09-17;15211!art17_par4_inc4
"INC","lei_15211_20250917, Art. 17., § 4º, Inciso V",220,221,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 17. § 4º As configurações-padrão das ferramentas de supervisão parental deverão adotar o mais alto nível de proteção disponível, assegurados, no mínimo: ] V – controle sobre sistemas de recomendação personalizados, inclusive com opção de desativação;",urn:lex:br:federal:lei:2025-09-17;15211!art17_par4_inc5
"INC","lei_15211_20250917, Art. 17., § 4º, Inciso VI",222,223,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 17. § 4º As configurações-padrão das ferramentas de supervisão parental deverão adotar o mais alto nível de proteção disponível, assegurados, no mínimo: ] VI – restrição ao compartilhamento da geolocalização e fornecimento de aviso prévio e claro sobre seu rastreamento;",urn:lex:br:federal:lei:2025-09-17;15211!art17_par4_inc6
"INC","lei_15211_20250917, Art. 17., § 4º, Inciso VII",224,225,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 17. § 4º As configurações-padrão das ferramentas de supervisão parental deverão adotar o mais alto nível de proteção disponível, assegurados, no mínimo: ] VII – promoção da educação digital midiática quanto ao uso seguro de produtos ou serviços de tecnologia da informação;",urn:lex:br:federal:lei:2025-09-17;15211!art17_par4_inc7
"INC","lei_15211_20250917, Art. 17., § 4º, Inciso VIII",226,227,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 17. § 4º As configurações-padrão das ferramentas de supervisão parental deverão adotar o mais alto nível de proteção disponível, assegurados, no mínimo: ] VIII – revisão regular das ferramentas de inteligência artificial, com participação de especialistas e órgãos competentes, com base em critérios técnicos que assegurem sua segurança e adequação ao uso por crianças e adolescentes, garantida a possibilidade de desabilitar funcionalidades não essenciais ao funcionamento básico dos sistemas;",urn:lex:br:federal:lei:2025-09-17;15211!art17_par4_inc8
"INC","lei_15211_20250917, Art. 17., § 4º, Inciso IX",228,229,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 17. § 4º As configurações-padrão das ferramentas de supervisão parental deverão adotar o mais alto nível de proteção disponível, assegurados, no mínimo: ] IX – disponibilização, sempre que tecnicamente viável, de recursos ou de conexões a serviços de suporte emocional e de bem-estar, com conteúdo adequado à faixa etária e orientações baseadas em evidências, especialmente nos casos de interações com riscos psicossociais identificados.",urn:lex:br:federal:lei:2025-09-17;15211!art17_par4_inc9
"INC","lei_15211_20250917, Art. 18., caput, Inciso I",234,235,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 18. As ferramentas de supervisão parental deverão permitir aos pais e responsáveis legais: ] I – visualizar, configurar e gerenciar as opções de conta e privacidade da criança ou do adolescente;",urn:lex:br:federal:lei:2025-09-17;15211!art18_cpt_inc1
"INC","lei_15211_20250917, Art. 18., caput, Inciso II",236,237,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 18. As ferramentas de supervisão parental deverão permitir aos pais e responsáveis legais: ] II – restringir compras e transações financeiras;",urn:lex:br:federal:lei:2025-09-17;15211!art18_cpt_inc2
"INC","lei_15211_20250917, Art. 18., caput, Inciso III",238,239,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 18. As ferramentas de supervisão parental deverão permitir aos pais e responsáveis legais: ] III – identificar os perfis de adultos com os quais a criança ou o adolescente se comunica;",urn:lex:br:federal:lei:2025-09-17;15211!art18_cpt_inc3
"INC","lei_15211_20250917, Art. 18., caput, Inciso IV",240,241,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 18. As ferramentas de supervisão parental deverão permitir aos pais e responsáveis legais: ] IV – acessar métricas consolidadas do tempo total de uso do produto ou serviço;",urn:lex:br:federal:lei:2025-09-17;15211!art18_cpt_inc4
"INC","lei_15211_20250917, Art. 18., caput, Inciso V",242,243,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 18. As ferramentas de supervisão parental deverão permitir aos pais e responsáveis legais: ] V – ativar ou desativar salvaguardas por meio de controles acessíveis e adequados;",urn:lex:br:federal:lei:2025-09-17;15211!art18_cpt_inc5
"INC","lei_15211_20250917, Art. 18., caput, Inciso VI",244,245,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 18. As ferramentas de supervisão parental deverão permitir aos pais e responsáveis legais: ] VI – dispor de informações e de opções de controle em língua portuguesa.",urn:lex:br:federal:lei:2025-09-17;15211!art18_cpt_inc6
"INC","lei_15211_20250917, Art. 24., § 1º, Inciso I",290,291,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 24. § 1º Caso seus serviços sejam impróprios ou inadequados para crianças e adolescentes, os provedores de redes sociais deverão adotar medidas adequadas e proporcionais para: ] I – informar de maneira clara, destacada e acessível a todos os usuários que seus serviços não são apropriados;",urn:lex:br:federal:lei:2025-09-17;15211!art24_par1_inc1
"INC","lei_15211_20250917, Art. 24., § 1º, Inciso II",292,293,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 24. § 1º Caso seus serviços sejam impróprios ou inadequados para crianças e adolescentes, os provedores de redes sociais deverão adotar medidas adequadas e proporcionais para: ] II – monitorar e restringir, no limite de suas capacidades técnicas, a exibição de conteúdos que tenham como objetivo evidente atrair crianças e adolescentes;",urn:lex:br:federal:lei:2025-09-17;15211!art24_par1_inc2
"INC","lei_15211_20250917, Art. 24., § 1º, Inciso III",294,295,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 24. § 1º Caso seus serviços sejam impróprios ou inadequados para crianças e adolescentes, os provedores de redes sociais deverão adotar medidas adequadas e proporcionais para: ] III – aprimorar, de maneira contínua, seus mecanismos de verificação de idade para identificar contas operadas por crianças e adolescentes.",urn:lex:br:federal:lei:2025-09-17;15211!art24_par1_inc3
"INC","lei_15211_20250917, Art. 27., § 2º, Inciso I",322,323,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 27. § 2º Os fornecedores deverão reter, pelo prazo estabelecido no art. 15 da Lei nº 12.965, de 23 de abril de 2014 (Marco Civil da Internet), os seguintes dados associados a um relatório de conteúdo de exploração e de abuso sexual de criança ou de adolescente: ] I – conteúdo gerado, carregado ou compartilhado por qualquer usuário mencionado no relatório e metadados relacionados ao referido conteúdo;",urn:lex:br:federal:lei:2025-09-17;15211!art27_par2_inc1
"INC","lei_15211_20250917, Art. 27., § 2º, Inciso II",324,325,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 27. § 2º Os fornecedores deverão reter, pelo prazo estabelecido no art. 15 da Lei nº 12.965, de 23 de abril de 2014 (Marco Civil da Internet), os seguintes dados associados a um relatório de conteúdo de exploração e de abuso sexual de criança ou de adolescente: ] II – dados do usuário responsável pelo conteúdo e metadados a ele relacionados.",urn:lex:br:federal:lei:2025-09-17;15211!art27_par2_inc2
"INC","lei_15211_20250917, Art. 30., caput, Inciso I",352,353,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 30. No procedimento de retirada de conteúdo de que trata o art. 29 desta Lei, os fornecedores de produtos ou serviços deverão observar o direito de contestação da decisão, assegurando ao usuário que havia publicado o conteúdo: ] I – a notificação sobre a retirada;",urn:lex:br:federal:lei:2025-09-17;15211!art30_cpt_inc1
"INC","lei_15211_20250917, Art. 30., caput, Inciso II",354,355,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 30. No procedimento de retirada de conteúdo de que trata o art. 29 desta Lei, os fornecedores de produtos ou serviços deverão observar o direito de contestação da decisão, assegurando ao usuário que havia publicado o conteúdo: ] II – o motivo e a fundamentação da retirada, informando se a identificação do conteúdo removido decorreu de análise humana ou automatizada;",urn:lex:br:federal:lei:2025-09-17;15211!art30_cpt_inc2
"INC","lei_15211_20250917, Art. 30., caput, Inciso III",356,357,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 30. No procedimento de retirada de conteúdo de que trata o art. 29 desta Lei, os fornecedores de produtos ou serviços deverão observar o direito de contestação da decisão, assegurando ao usuário que havia publicado o conteúdo: ] III – a possibilidade de recurso do usuário contra a medida;",urn:lex:br:federal:lei:2025-09-17;15211!art30_cpt_inc3
"INC","lei_15211_20250917, Art. 30., caput, Inciso IV",358,359,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 30. No procedimento de retirada de conteúdo de que trata o art. 29 desta Lei, os fornecedores de produtos ou serviços deverão observar o direito de contestação da decisão, assegurando ao usuário que havia publicado o conteúdo: ] IV – o fácil acesso ao mecanismo de recurso; e",urn:lex:br:federal:lei:2025-09-17;15211!art30_cpt_inc4
"INC","lei_15211_20250917, Art. 30., caput, Inciso V",360,361,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 30. No procedimento de retirada de conteúdo de que trata o art. 29 desta Lei, os fornecedores de produtos ou serviços deverão observar o direito de contestação da decisão, assegurando ao usuário que havia publicado o conteúdo: ] V – a definição de prazos procedimentais para apresentação de recurso e para resposta ao recurso.",urn:lex:br:federal:lei:2025-09-17;15211!art30_cpt_inc5
"INC","lei_15211_20250917, Art. 31., caput, Inciso I",368,369,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 31. Os provedores de aplicações de internet direcionadas a crianças e a adolescentes ou de acesso provável por eles que possuírem mais de 1.000.000 (um milhão) de usuários nessa faixa etária registrados, com conexão de internet no território nacional, deverão elaborar relatórios semestrais, em língua portuguesa, a serem publicados no sítio eletrônico do provedor, que contenha: ] I – os canais disponíveis para recebimento de denúncias e os sistemas e processos de apuração;",urn:lex:br:federal:lei:2025-09-17;15211!art31_cpt_inc1
"INC","lei_15211_20250917, Art. 31., caput, Inciso II",370,371,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 31. Os provedores de aplicações de internet direcionadas a crianças e a adolescentes ou de acesso provável por eles que possuírem mais de 1.000.000 (um milhão) de usuários nessa faixa etária registrados, com conexão de internet no território nacional, deverão elaborar relatórios semestrais, em língua portuguesa, a serem publicados no sítio eletrônico do provedor, que contenha: ] II – a quantidade de denúncias recebidas;",urn:lex:br:federal:lei:2025-09-17;15211!art31_cpt_inc2
"INC","lei_15211_20250917, Art. 31., caput, Inciso III",372,373,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 31. Os provedores de aplicações de internet direcionadas a crianças e a adolescentes ou de acesso provável por eles que possuírem mais de 1.000.000 (um milhão) de usuários nessa faixa etária registrados, com conexão de internet no território nacional, deverão elaborar relatórios semestrais, em língua portuguesa, a serem publicados no sítio eletrônico do provedor, que contenha: ] III – a quantidade de moderação de conteúdo ou de contas, por tipo;",urn:lex:br:federal:lei:2025-09-17;15211!art31_cpt_inc3
"INC","lei_15211_20250917, Art. 31., caput, Inciso IV",374,375,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 31. Os provedores de aplicações de internet direcionadas a crianças e a adolescentes ou de acesso provável por eles que possuírem mais de 1.000.000 (um milhão) de usuários nessa faixa etária registrados, com conexão de internet no território nacional, deverão elaborar relatórios semestrais, em língua portuguesa, a serem publicados no sítio eletrônico do provedor, que contenha: ] IV – as medidas adotadas para identificação de contas infantis em redes sociais, conforme o disposto no § 3º do art. 24, e de atos ilícitos, conforme o disposto o art. 27 desta Lei;",urn:lex:br:federal:lei:2025-09-17;15211!art31_cpt_inc4
"INC","lei_15211_20250917, Art. 31., caput, Inciso V",376,377,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 31. Os provedores de aplicações de internet direcionadas a crianças e a adolescentes ou de acesso provável por eles que possuírem mais de 1.000.000 (um milhão) de usuários nessa faixa etária registrados, com conexão de internet no território nacional, deverão elaborar relatórios semestrais, em língua portuguesa, a serem publicados no sítio eletrônico do provedor, que contenha: ] V – os aprimoramentos técnicos para a proteção de dados pessoais e da privacidade das crianças e dos adolescentes;",urn:lex:br:federal:lei:2025-09-17;15211!art31_cpt_inc5
"INC","lei_15211_20250917, Art. 31., caput, Inciso VI",378,379,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 31. Os provedores de aplicações de internet direcionadas a crianças e a adolescentes ou de acesso provável por eles que possuírem mais de 1.000.000 (um milhão) de usuários nessa faixa etária registrados, com conexão de internet no território nacional, deverão elaborar relatórios semestrais, em língua portuguesa, a serem publicados no sítio eletrônico do provedor, que contenha: ] VI – os aprimoramentos técnicos para aferir consentimento parental conforme o disposto no § 1º do art. 14 da Lei nº 13.709, de 14 de agosto de 2018 (Lei Geral de Proteção de Dados Pessoais); e",urn:lex:br:federal:lei:2025-09-17;15211!art31_cpt_inc6
"INC","lei_15211_20250917, Art. 31., caput, Inciso VII",380,381,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 31. Os provedores de aplicações de internet direcionadas a crianças e a adolescentes ou de acesso provável por eles que possuírem mais de 1.000.000 (um milhão) de usuários nessa faixa etária registrados, com conexão de internet no território nacional, deverão elaborar relatórios semestrais, em língua portuguesa, a serem publicados no sítio eletrônico do provedor, que contenha: ] VII – o detalhamento dos métodos utilizados e a apresentação dos resultados das avaliações de impacto, identificação e gerenciamento de riscos à segurança e à saúde de crianças e de adolescentes.",urn:lex:br:federal:lei:2025-09-17;15211!art31_cpt_inc7
"INC","lei_15211_20250917, Art. 33., § 1º, Inciso I",396,397,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 33. § 1º Constituem medidas sancionatórias, entre outras que se mostrarem adequadas, proporcionais e necessárias à gravidade da conduta: ] I – a suspensão temporária da conta do usuário infrator;",urn:lex:br:federal:lei:2025-09-17;15211!art33_par1_inc1
"INC","lei_15211_20250917, Art. 33., § 1º, Inciso II",398,399,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 33. § 1º Constituem medidas sancionatórias, entre outras que se mostrarem adequadas, proporcionais e necessárias à gravidade da conduta: ] II – o cancelamento da conta em casos de reincidência ou de abuso grave; e",urn:lex:br:federal:lei:2025-09-17;15211!art33_par1_inc2
"INC","lei_15211_20250917, Art. 33., § 1º, Inciso III",400,401,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 33. § 1º Constituem medidas sancionatórias, entre outras que se mostrarem adequadas, proporcionais e necessárias à gravidade da conduta: ] III – a comunicação às autoridades competentes, quando houver indícios de infração penal ou de violação de direitos.",urn:lex:br:federal:lei:2025-09-17;15211!art33_par1_inc3
"INC","lei_15211_20250917, Art. 33., § 2º, Inciso I",404,405,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 33. § 2º Os provedores de aplicações de internet deverão estabelecer e divulgar procedimentos objetivos e transparentes para a identificação do uso abusivo dos instrumentos de denúncia e para a aplicação das sanções previstas no § 1º deste artigo, os quais deverão conter, no mínimo: ] I – definição de critérios técnicos e objetivos para a caracterização do abuso;",urn:lex:br:federal:lei:2025-09-17;15211!art33_par2_inc1
"INC","lei_15211_20250917, Art. 33., § 2º, Inciso II",406,407,"[ all_inclusiveRegulamentaçãoremove_red_eyeNormas correlatas Dispõe sobre a proteção de crianças e adolescentes em ambientes digitais (Estatuto Digital da Criança e do Adolescente). | Art. 33. § 2º Os provedores de aplicações de internet deverão estabelecer e divulgar procedimentos objetivos e transparentes para a identificação do uso abusivo dos instrumentos de denúncia e para a aplicação das sanções previstas no § 1º deste artigo, os quais deverão conter, no mínimo: ] II – notificação ao usuário sobre a instauração de procedimento para apuração de abuso e, se for o caso, sobre a aplicação de sanções;",urn:lex:br:federal:lei:2025-09-17;15211!art33_par2_inc2
