Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"CAP","lei_9784_19990129, CAPÍTULO XII",445,472,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA MOTIVAÇÃO | ] CAPÍTULO XII DA MOTIVAÇÃO Art. 50. Os atos administrativos deverão ser motivados, com indicação dos fatos e dos fundamentos jurídicos, quando: I – neguem, limitem ou afetem direitos ou interesses; II – imponham ou agravem deveres, encargos ou sanções; III – decidam processos administrativos de concurso ou seleção pública; IV – dispensem ou declarem a inexigibilidade de processo licitatório; V – decidam recursos administrativos; VI – decorram de reexame de ofício; VII – deixem de aplicar jurisprudência firmada sobre a questão ou discrepem de pareceres, laudos, propostas e relatórios oficiais; VIII – importem anulação, revogação, suspensão ou convalidação de ato administrativo. § 1º A motivação deve ser explícita, clara e congruente, podendo consistir em declaração de concordância com fundamentos de anteriores pareceres, informações, decisões ou propostas, que, neste caso, serão parte integrante do ato. § 2º Na solução de vários assuntos da mesma natureza, pode ser utilizado meio mecânico que reproduza os fundamentos das decisões, desde que não prejudique direito ou garantia dos interessados. § 3º A motivação das decisões de órgãos colegiados e comissões ou de decisões orais constará da respectiva ata ou de termo escrito.",urn:lex:br:federal:lei:1999-01-29;9784!cap12
"CAP","lei_9784_19990129, CAPÍTULO XIII",473,486,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA DESISTÊNCIA E OUTROS CASOS DE EXTINÇÃO DO PROCESSO | ] CAPÍTULO XIII DA DESISTÊNCIA E OUTROS CASOS DE EXTINÇÃO DO PROCESSO Art. 51. O interessado poderá, mediante manifestação escrita, desistir total ou parcialmente do pedido formulado ou, ainda, renunciar a direitos disponíveis. § 1º Havendo vários interessados, a desistência ou renúncia atinge somente quem a tenha formulado. § 2º A desistência ou renúncia do interessado, conforme o caso, não prejudica o prosseguimento do processo, se a Administração considerar que o interesse público assim o exige. Art. 52. O órgão competente poderá declarar extinto o processo quando exaurida sua finalidade ou o objeto da decisão se tornar impossível, inútil ou prejudicado por fato superveniente.",urn:lex:br:federal:lei:1999-01-29;9784!cap13
"CAP","lei_9784_19990129, CAPÍTULO XIV",487,504,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DA ANULAÇÃO, REVOGAÇÃO E CONVALIDAÇÃO | ] CAPÍTULO XIV DA ANULAÇÃO, REVOGAÇÃO E CONVALIDAÇÃO Art. 53. A Administração deve anular seus próprios atos, quando eivados de vício de legalidade, e pode revogá-los por motivo de conveniência ou oportunidade, respeitados os direitos adquiridos. Art. 54. O direito da Administração de anular os atos administrativos de que decorram efeitos favoráveis para os destinatários decai em cinco anos, contados da data em que foram praticados, salvo comprovada má-fé. § 1º No caso de efeitos patrimoniais contínuos, o prazo de decadência contar-se-á da percepção do primeiro pagamento. § 2º Considera-se exercício do direito de anular qualquer medida de autoridade administrativa que importe impugnação à validade do ato. Art. 55. Em decisão na qual se evidencie não acarretarem lesão ao interesse público nem prejuízo a terceiros, os atos que apresentarem defeitos sanáveis poderão ser convalidados pela própria Administração.",urn:lex:br:federal:lei:1999-01-29;9784!cap14
"CAP","lei_9784_19990129, CAPÍTULO XV",505,590,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DO RECURSO ADMINISTRATIVO E DA REVISÃO | ] CAPÍTULO XV DO RECURSO ADMINISTRATIVO E DA REVISÃO Art. 56. Das decisões administrativas cabe recurso, em face de razões de legalidade e de mérito. § 1º O recurso será dirigido à autoridade que proferiu a decisão, a qual, se não a reconsiderar no prazo de cinco dias, o encaminhará à autoridade superior. § 2º Salvo exigência legal, a interposição de recurso administrativo independe de caução. § 3º Se o recorrente alegar que a decisão administrativa contraria enunciado da súmula vinculante, caberá à autoridade prolatora da decisão impugnada, se não a reconsiderar, explicitar, antes de encaminhar o recurso à autoridade superior, as razões da aplicabilidade ou inaplicabilidade da súmula, conforme o caso. (Parágrafo acrescido pela Lei nº 11.417, de 19.12.2006, publicada no DOU de 20.12.2006, em vigor 3 (três) meses após a publicação) Art. 57. O recurso administrativo tramitará no máximo por três instâncias administrativas, salvo disposição legal diversa. Art. 58. Têm legitimidade para interpor recurso administrativo: I – os titulares de direitos e interesses que forem parte no processo; II – aqueles cujos direitos ou interesses forem indiretamente afetados pela decisão recorrida; III – as organizações e associações representativas, no tocante a direitos e interesses coletivos; IV – os cidadãos ou associações, quanto a direitos ou interesses difusos. Art. 59. Salvo disposição legal específica, é de dez dias o prazo para interposição de recurso administrativo, contado a partir da ciência ou divulgação oficial da decisão recorrida. § 1º Quando a lei não fixar prazo diferente, o recurso administrativo deverá ser decidido no prazo máximo de trinta dias, a partir do recebimento dos autos pelo órgão competente. § 2º O prazo mencionado no parágrafo anterior poderá ser prorrogado por igual período, ante justificativa explícita. Art. 60. O recurso interpõe-se por meio de requerimento no qual o recorrente deverá expor os fundamentos do pedido de reexame, podendo juntar os documentos que julgar convenientes. Art. 61. Salvo disposição legal em contrário, o recurso não tem efeito suspensivo. Parágrafo único. Havendo justo receio de prejuízo de difícil ou incerta reparação decorrente da execução, a autoridade recorrida ou a imediatamente superior poderá, de ofício ou a pedido, dar efeito suspensivo ao recurso. Art. 62. Interposto o recurso, o órgão competente para dele conhecer deverá intimar os demais interessados para que, no prazo de cinco dias úteis, apresentem alegações. Art. 63. O recurso não será conhecido quando interposto: I – fora do prazo; II – perante órgão incompetente; III – por quem não seja legitimado; IV – após exaurida a esfera administrativa. § 1º Na hipótese do inciso II, será indicada ao recorrente a autoridade competente, sendo-lhe devolvido o prazo para recurso. § 2º O não conhecimento do recurso não impede a Administração de rever de ofício o ato ilegal, desde que não ocorrida preclusão administrativa. Art. 64. O órgão competente para decidir o recurso poderá confirmar, modificar, anular ou revogar, total ou parcialmente, a decisão recorrida, se a matéria for de sua competência. Parágrafo único. Se da aplicação do disposto neste artigo puder decorrer gravame à situação do recorrente, este deverá ser cientificado para que formule suas alegações antes da decisão. Art. 64-A. Se o recorrente alegar violação de enunciado da súmula vinculante, o órgão competente para decidir o recurso explicitará as razões da aplicabilidade ou inaplicabilidade da súmula, conforme o caso. (Artigo acrescido pela Lei nº 11.417, de 19.12.2006, publicada no DOU de 20.12.2006, em vigor 3 (três) meses após a publicação) Art. 64-B. Acolhida pelo Supremo Tribunal Federal a reclamação fundada em violação de enunciado da súmula vinculante, dar-se-á ciência à autoridade prolatora e ao órgão competente para o julgamento do recurso, que deverão adequar as futuras decisões administrativas em casos semelhantes, sob pena de responsabilização pessoal nas esferas cível, administrativa e penal. (Artigo acrescido pela Lei nº 11.417, de 19.12.2006, publicada no DOU de 20.12.2006, em vigor 3 (três) meses após a publicação) Art. 65. Os processos administrativos de que resultem sanções poderão ser revistos, a qualquer tempo, a pedido ou de ofício, quando surgirem fatos novos ou circunstâncias relevantes suscetíveis de justificar a inadequação da sanção aplicada. Parágrafo único. Da revisão do processo não poderá resultar agravamento da sanção.",urn:lex:br:federal:lei:1999-01-29;9784!cap15
"CAP","lei_9784_19990129, CAPÍTULO XVI",591,606,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DOS PRAZOS | ] CAPÍTULO XVI DOS PRAZOS Art. 66. Os prazos começam a correr a partir da data da cientificação oficial, excluindo-se da contagem o dia do começo e incluindo-se o do vencimento. § 1º Considera-se prorrogado o prazo até o primeiro dia útil seguinte se o vencimento cair em dia em que não houver expediente ou este for encerrado antes da hora normal. § 2º Os prazos expressos em dias contam-se de modo contínuo. § 3º Os prazos fixados em meses ou anos contam-se de data a data. Se no mês do vencimento não houver o dia equivalente àquele do início do prazo, tem-se como termo o último dia do mês. Art. 67. Salvo motivo de força maior devidamente comprovado, os prazos processuais não se suspendem.",urn:lex:br:federal:lei:1999-01-29;9784!cap16
"CAP","lei_9784_19990129, CAPÍTULO XVII",607,612,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DAS SANÇÕES | ] CAPÍTULO XVII DAS SANÇÕES Art. 68. As sanções, a serem aplicadas por autoridade competente, terão natureza pecuniária ou consistirão em obrigação de fazer ou de não fazer, assegurado sempre o direito de defesa.",urn:lex:br:federal:lei:1999-01-29;9784!cap17
"CAP","lei_9784_19990129, CAPÍTULO XVIII",613,642,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | DAS DISPOSIÇÕES FINAIS | ] CAPÍTULO XVIII DAS DISPOSIÇÕES FINAIS Art. 69. Os processos administrativos específicos continuarão a reger-se por lei própria, aplicando-se-lhes apenas subsidiariamente os preceitos desta Lei. Art. 69-A. Terão prioridade na tramitação, em qualquer órgão ou instância, os procedimentos administrativos em que figure como parte ou interessado: I – pessoa com idade igual ou superior a 60 (sessenta) anos; II – pessoa portadora de deficiência, física ou mental; III – (VETADO) IV – pessoa portadora de tuberculose ativa, esclerose múltipla, neoplasia maligna, hanseníase, paralisia irreversível e incapacitante, cardiopatia grave, doença de Parkinson, espondiloartrose anquilosante, nefropatia grave, hepatopatia grave, estados avançados da doença de Paget (osteíte deformante), contaminação por radiação, síndrome de imunodeficiência adquirida, ou outra doença grave, com base em conclusão da medicina especializada, mesmo que a doença tenha sido contraída após o início do processo. § 1º A pessoa interessada na obtenção do benefício, juntando prova de sua condição, deverá requerê-lo à autoridade administrativa competente, que determinará as providências a serem cumpridas. § 2º Deferida a prioridade, os autos receberão identificação própria que evidencie o regime de tramitação prioritária. § 3º (VETADO) § 4º (VETADO) (Artigo acrescido pela Lei nº 12.008, de 29.7.2009) Art. 70. Esta Lei entra em vigor na data de sua publicação. Brasília 29 de janeiro de 1999; 178º da Independência e 111º da República. FERNANDO HENRIQUE CARDOSO Renan Calheiros Paulo Paiva",urn:lex:br:federal:lei:1999-01-29;9784!cap18
"INC","lei_9784_19990129, Art. 1º, § 2º, Inciso I",8,9,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 1º § 2º Para os fins desta Lei, consideram-se: ] I – órgão - a unidade de atuação integrante da estrutura da Administração direta e da estrutura da Administração indireta;",urn:lex:br:federal:lei:1999-01-29;9784!art1_par2_inc1
"INC","lei_9784_19990129, Art. 1º, § 2º, Inciso II",10,11,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 1º § 2º Para os fins desta Lei, consideram-se: ] II – entidade - a unidade de atuação dotada de personalidade jurídica;",urn:lex:br:federal:lei:1999-01-29;9784!art1_par2_inc2
"INC","lei_9784_19990129, Art. 1º, § 2º, Inciso III",12,13,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 1º § 2º Para os fins desta Lei, consideram-se: ] III – autoridade - o servidor ou agente público dotado de poder de decisão.",urn:lex:br:federal:lei:1999-01-29;9784!art1_par2_inc3
"INC","lei_9784_19990129, Art. 2º, Parágrafo único., Inciso I",20,21,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 2º Parágrafo único. Nos processos administrativos serão observados, entre outros, os critérios de: ] I – atuação conforme a lei e o Direito;",urn:lex:br:federal:lei:1999-01-29;9784!art2_par1u_inc1
"INC","lei_9784_19990129, Art. 2º, Parágrafo único., Inciso II",22,23,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 2º Parágrafo único. Nos processos administrativos serão observados, entre outros, os critérios de: ] II – atendimento a fins de interesse geral, vedada a renúncia total ou parcial de poderes ou competências, salvo autorização em lei;",urn:lex:br:federal:lei:1999-01-29;9784!art2_par1u_inc2
"INC","lei_9784_19990129, Art. 2º, Parágrafo único., Inciso III",24,25,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 2º Parágrafo único. Nos processos administrativos serão observados, entre outros, os critérios de: ] III – objetividade no atendimento do interesse público, vedada a promoção pessoal de agentes ou autoridades;",urn:lex:br:federal:lei:1999-01-29;9784!art2_par1u_inc3
"INC","lei_9784_19990129, Art. 2º, Parágrafo único., Inciso IV",26,27,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 2º Parágrafo único. Nos processos administrativos serão observados, entre outros, os critérios de: ] IV – atuação segundo padrões éticos de probidade, decoro e boa-fé;",urn:lex:br:federal:lei:1999-01-29;9784!art2_par1u_inc4
"INC","lei_9784_19990129, Art. 2º, Parágrafo único., Inciso V",28,29,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 2º Parágrafo único. Nos processos administrativos serão observados, entre outros, os critérios de: ] V – divulgação oficial dos atos administrativos, ressalvadas as hipóteses de sigilo previstas na Constituição;",urn:lex:br:federal:lei:1999-01-29;9784!art2_par1u_inc5
"INC","lei_9784_19990129, Art. 2º, Parágrafo único., Inciso VI",30,31,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 2º Parágrafo único. Nos processos administrativos serão observados, entre outros, os critérios de: ] VI – adequação entre meios e fins, vedada a imposição de obrigações, restrições e sanções em medida superior àquelas estritamente necessárias ao atendimento do interesse público;",urn:lex:br:federal:lei:1999-01-29;9784!art2_par1u_inc6
"INC","lei_9784_19990129, Art. 2º, Parágrafo único., Inciso VII",32,33,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 2º Parágrafo único. Nos processos administrativos serão observados, entre outros, os critérios de: ] VII – indicação dos pressupostos de fato e de direito que determinarem a decisão;",urn:lex:br:federal:lei:1999-01-29;9784!art2_par1u_inc7
"INC","lei_9784_19990129, Art. 2º, Parágrafo único., Inciso VIII",34,35,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 2º Parágrafo único. Nos processos administrativos serão observados, entre outros, os critérios de: ] VIII – observância das formalidades essenciais à garantia dos direitos dos administrados;",urn:lex:br:federal:lei:1999-01-29;9784!art2_par1u_inc8
"INC","lei_9784_19990129, Art. 2º, Parágrafo único., Inciso IX",36,37,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 2º Parágrafo único. Nos processos administrativos serão observados, entre outros, os critérios de: ] IX – adoção de formas simples, suficientes para propiciar adequado grau de certeza, segurança e respeito aos direitos dos administrados;",urn:lex:br:federal:lei:1999-01-29;9784!art2_par1u_inc9
"INC","lei_9784_19990129, Art. 2º, Parágrafo único., Inciso X",38,39,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 2º Parágrafo único. Nos processos administrativos serão observados, entre outros, os critérios de: ] X – garantia dos direitos à comunicação, à apresentação de alegações finais, à produção de provas e à interposição de recursos, nos processos de que possam resultar sanções e nas situações de litígio;",urn:lex:br:federal:lei:1999-01-29;9784!art2_par1u_inc10
"INC","lei_9784_19990129, Art. 2º, Parágrafo único., Inciso XI",40,41,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 2º Parágrafo único. Nos processos administrativos serão observados, entre outros, os critérios de: ] XI – proibição de cobrança de despesas processuais, ressalvadas as previstas em lei;",urn:lex:br:federal:lei:1999-01-29;9784!art2_par1u_inc11
"INC","lei_9784_19990129, Art. 2º, Parágrafo único., Inciso XII",42,43,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 2º Parágrafo único. Nos processos administrativos serão observados, entre outros, os critérios de: ] XII – impulsão, de ofício, do processo administrativo, sem prejuízo da atuação dos interessados;",urn:lex:br:federal:lei:1999-01-29;9784!art2_par1u_inc12
"INC","lei_9784_19990129, Art. 2º, Parágrafo único., Inciso XIII",44,45,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 2º Parágrafo único. Nos processos administrativos serão observados, entre outros, os critérios de: ] XIII – interpretação da norma administrativa da forma que melhor garanta o atendimento do fim público a que se dirige, vedada aplicação retroativa de nova interpretação.",urn:lex:br:federal:lei:1999-01-29;9784!art2_par1u_inc13
"INC","lei_9784_19990129, Art. 3º, caput, Inciso I",52,53,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 3º O administrado tem os seguintes direitos perante a Administração, sem prejuízo de outros que lhe sejam assegurados: ] I – ser tratado com respeito pelas autoridades e servidores, que deverão facilitar o exercício de seus direitos e o cumprimento de suas obrigações;",urn:lex:br:federal:lei:1999-01-29;9784!art3_cpt_inc1
"INC","lei_9784_19990129, Art. 3º, caput, Inciso II",54,55,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 3º O administrado tem os seguintes direitos perante a Administração, sem prejuízo de outros que lhe sejam assegurados: ] II – ter ciência da tramitação dos processos administrativos em que tenha a condição de interessado, ter vista dos autos, obter cópias de documentos neles contidos e conhecer as decisões proferidas;",urn:lex:br:federal:lei:1999-01-29;9784!art3_cpt_inc2
"INC","lei_9784_19990129, Art. 3º, caput, Inciso III",56,57,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 3º O administrado tem os seguintes direitos perante a Administração, sem prejuízo de outros que lhe sejam assegurados: ] III – formular alegações e apresentar documentos antes da decisão, os quais serão objeto de consideração pelo órgão competente;",urn:lex:br:federal:lei:1999-01-29;9784!art3_cpt_inc3
"INC","lei_9784_19990129, Art. 3º, caput, Inciso IV",58,59,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 3º O administrado tem os seguintes direitos perante a Administração, sem prejuízo de outros que lhe sejam assegurados: ] IV – fazer-se assistir, facultativamente, por advogado, salvo quando obrigatória a representação, por força de lei.",urn:lex:br:federal:lei:1999-01-29;9784!art3_cpt_inc4
"INC","lei_9784_19990129, Art. 4º, caput, Inciso I",66,67,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 4º São deveres do administrado perante a Administração, sem prejuízo de outros previstos em ato normativo: ] I – expor os fatos conforme a verdade;",urn:lex:br:federal:lei:1999-01-29;9784!art4_cpt_inc1
"INC","lei_9784_19990129, Art. 4º, caput, Inciso II",68,69,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 4º São deveres do administrado perante a Administração, sem prejuízo de outros previstos em ato normativo: ] II – proceder com lealdade, urbanidade e boa-fé;",urn:lex:br:federal:lei:1999-01-29;9784!art4_cpt_inc2
"INC","lei_9784_19990129, Art. 4º, caput, Inciso III",70,71,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 4º São deveres do administrado perante a Administração, sem prejuízo de outros previstos em ato normativo: ] III – não agir de modo temerário;",urn:lex:br:federal:lei:1999-01-29;9784!art4_cpt_inc3
"INC","lei_9784_19990129, Art. 4º, caput, Inciso IV",72,73,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 4º São deveres do administrado perante a Administração, sem prejuízo de outros previstos em ato normativo: ] IV – prestar as informações que lhe forem solicitadas e colaborar para o esclarecimento dos fatos.",urn:lex:br:federal:lei:1999-01-29;9784!art4_cpt_inc4
"INC","lei_9784_19990129, Art. 6º, caput, Inciso I",84,85,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 6º O requerimento inicial do interessado, salvo casos em que for admitida solicitação oral, deve ser formulado por escrito e conter os seguintes dados: ] I – órgão ou autoridade administrativa a que se dirige;",urn:lex:br:federal:lei:1999-01-29;9784!art6_cpt_inc1
"INC","lei_9784_19990129, Art. 6º, caput, Inciso II",86,87,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 6º O requerimento inicial do interessado, salvo casos em que for admitida solicitação oral, deve ser formulado por escrito e conter os seguintes dados: ] II – identificação do interessado ou de quem o represente;",urn:lex:br:federal:lei:1999-01-29;9784!art6_cpt_inc2
"INC","lei_9784_19990129, Art. 6º, caput, Inciso III",88,89,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 6º O requerimento inicial do interessado, salvo casos em que for admitida solicitação oral, deve ser formulado por escrito e conter os seguintes dados: ] III – domicílio do requerente ou local para recebimento de comunicações;",urn:lex:br:federal:lei:1999-01-29;9784!art6_cpt_inc3
"INC","lei_9784_19990129, Art. 6º, caput, Inciso IV",90,91,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 6º O requerimento inicial do interessado, salvo casos em que for admitida solicitação oral, deve ser formulado por escrito e conter os seguintes dados: ] IV – formulação do pedido, com exposição dos fatos e de seus fundamentos;",urn:lex:br:federal:lei:1999-01-29;9784!art6_cpt_inc4
"INC","lei_9784_19990129, Art. 6º, caput, Inciso V",92,93,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 6º O requerimento inicial do interessado, salvo casos em que for admitida solicitação oral, deve ser formulado por escrito e conter os seguintes dados: ] V – data e assinatura do requerente ou de seu representante.",urn:lex:br:federal:lei:1999-01-29;9784!art6_cpt_inc5
"INC","lei_9784_19990129, Art. 9º, caput, Inciso I",110,111,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 9º São legitimados como interessados no processo administrativo: ] I – pessoas físicas ou jurídicas que o iniciem como titulares de direitos ou interesses individuais ou no exercício do direito de representação;",urn:lex:br:federal:lei:1999-01-29;9784!art9_cpt_inc1
"INC","lei_9784_19990129, Art. 9º, caput, Inciso II",112,113,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 9º São legitimados como interessados no processo administrativo: ] II – aqueles que, sem terem iniciado o processo, têm direitos ou interesses que possam ser afetados pela decisão a ser adotada;",urn:lex:br:federal:lei:1999-01-29;9784!art9_cpt_inc2
"INC","lei_9784_19990129, Art. 9º, caput, Inciso III",114,115,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 9º São legitimados como interessados no processo administrativo: ] III – as organizações e associações representativas, no tocante a direitos e interesses coletivos;",urn:lex:br:federal:lei:1999-01-29;9784!art9_cpt_inc3
"INC","lei_9784_19990129, Art. 9º, caput, Inciso IV",116,117,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 9º São legitimados como interessados no processo administrativo: ] IV – as pessoas ou as associações legalmente constituídas quanto a direitos ou interesses difusos.",urn:lex:br:federal:lei:1999-01-29;9784!art9_cpt_inc4
"INC","lei_9784_19990129, Art. 13., caput, Inciso I",138,139,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 13. Não podem ser objeto de delegação: ] I – a edição de atos de caráter normativo;",urn:lex:br:federal:lei:1999-01-29;9784!art13_cpt_inc1
"INC","lei_9784_19990129, Art. 13., caput, Inciso II",140,141,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 13. Não podem ser objeto de delegação: ] II – a decisão de recursos administrativos;",urn:lex:br:federal:lei:1999-01-29;9784!art13_cpt_inc2
"INC","lei_9784_19990129, Art. 13., caput, Inciso III",142,143,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 13. Não podem ser objeto de delegação: ] III – as matérias de competência exclusiva do órgão ou autoridade.",urn:lex:br:federal:lei:1999-01-29;9784!art13_cpt_inc3
"INC","lei_9784_19990129, Art. 18., caput, Inciso I",172,173,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 18. É impedido de atuar em processo administrativo o servidor ou autoridade que: ] I – tenha interesse direto ou indireto na matéria;",urn:lex:br:federal:lei:1999-01-29;9784!art18_cpt_inc1
"INC","lei_9784_19990129, Art. 18., caput, Inciso II",174,175,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 18. É impedido de atuar em processo administrativo o servidor ou autoridade que: ] II – tenha participado ou venha a participar como perito, testemunha ou representante, ou se tais situações ocorrem quanto ao cônjuge, companheiro ou parente e afins até o terceiro grau;",urn:lex:br:federal:lei:1999-01-29;9784!art18_cpt_inc2
"INC","lei_9784_19990129, Art. 18., caput, Inciso III",176,177,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 18. É impedido de atuar em processo administrativo o servidor ou autoridade que: ] III – esteja litigando judicial ou administrativamente com o interessado ou respectivo cônjuge ou companheiro.",urn:lex:br:federal:lei:1999-01-29;9784!art18_cpt_inc3
"INC","lei_9784_19990129, Art. 26., § 1º, Inciso I",230,231,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 26. § 1º A intimação deverá conter: ] I – identificação do intimado e nome do órgão ou entidade administrativa;",urn:lex:br:federal:lei:1999-01-29;9784!art26_par1_inc1
"INC","lei_9784_19990129, Art. 26., § 1º, Inciso II",232,233,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 26. § 1º A intimação deverá conter: ] II – finalidade da intimação;",urn:lex:br:federal:lei:1999-01-29;9784!art26_par1_inc2
"INC","lei_9784_19990129, Art. 26., § 1º, Inciso III",234,235,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 26. § 1º A intimação deverá conter: ] III – data, hora e local em que deve comparecer;",urn:lex:br:federal:lei:1999-01-29;9784!art26_par1_inc3
"INC","lei_9784_19990129, Art. 26., § 1º, Inciso IV",236,237,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 26. § 1º A intimação deverá conter: ] IV – se o intimado deve comparecer pessoalmente, ou fazer-se representar;",urn:lex:br:federal:lei:1999-01-29;9784!art26_par1_inc4
"INC","lei_9784_19990129, Art. 26., § 1º, Inciso V",238,239,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 26. § 1º A intimação deverá conter: ] V – informação da continuidade do processo independentemente do seu comparecimento;",urn:lex:br:federal:lei:1999-01-29;9784!art26_par1_inc5
"INC","lei_9784_19990129, Art. 26., § 1º, Inciso VI",240,241,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 26. § 1º A intimação deverá conter: ] VI – indicação dos fatos e fundamentos legais pertinentes.",urn:lex:br:federal:lei:1999-01-29;9784!art26_par1_inc6
"INC","lei_9784_19990129, Art. 49-A., caput, Inciso I",372,373,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 49-A. No âmbito da Administração Pública federal, as decisões administrativas que exijam a participação de 3 (três) ou mais setores, órgãos ou entidades poderão ser tomadas mediante decisão coordenada, sempre que: ] I – for justificável pela relevância da matéria; e",urn:lex:br:federal:lei:1999-01-29;9784!art49-1_cpt_inc1
"INC","lei_9784_19990129, Art. 49-A., caput, Inciso II",374,375,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 49-A. No âmbito da Administração Pública federal, as decisões administrativas que exijam a participação de 3 (três) ou mais setores, órgãos ou entidades poderão ser tomadas mediante decisão coordenada, sempre que: ] II – houver discordância que prejudique a celeridade do processo administrativo decisório.",urn:lex:br:federal:lei:1999-01-29;9784!art49-1_cpt_inc2
"INC","lei_9784_19990129, Art. 49-A., § 6º, Inciso I",388,389,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 49-A. § 6º Não se aplica a decisão coordenada aos processos administrativos: ] I – de licitação;",urn:lex:br:federal:lei:1999-01-29;9784!art49-1_par6_inc1
"INC","lei_9784_19990129, Art. 49-A., § 6º, Inciso II",390,391,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 49-A. § 6º Não se aplica a decisão coordenada aos processos administrativos: ] II – relacionados ao poder sancionador; ou",urn:lex:br:federal:lei:1999-01-29;9784!art49-1_par6_inc2
"INC","lei_9784_19990129, Art. 49-A., § 6º, Inciso III",392,393,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 49-A. § 6º Não se aplica a decisão coordenada aos processos administrativos: ] III – em que estejam envolvidas autoridades de Poderes distintos. (Artigo acrescido pela Lei nº 14.210, de 30.9.2021)",urn:lex:br:federal:lei:1999-01-29;9784!art49-1_par6_inc3
"INC","lei_9784_19990129, Art. 49-G., caput, Inciso I",424,425,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 49-G. A conclusão dos trabalhos da decisão coordenada será consolidada em ata, que conterá as seguintes informações: ] I – relato sobre os itens da pauta;",urn:lex:br:federal:lei:1999-01-29;9784!art49-7_cpt_inc1
"INC","lei_9784_19990129, Art. 49-G., caput, Inciso II",426,427,"[ Regula o processo administrativo no âmbito da Administração Pública Federal. | Art. 49-G. A conclusão dos trabalhos da decisão coordenada será consolidada em ata, que conterá as seguintes informações: ] II – síntese dos fundamentos aduzidos;",urn:lex:br:federal:lei:1999-01-29;9784!art49-7_cpt_inc2
